totalFare,trainNumber,timeStamp,fromStnCode,toStnCode,distance,duration
490,16508,2023-10-30 02:27:41.450700,YPR,PUNE,1021,1215.0
3465,16508,2023-10-30 02:27:41.450700,YPR,KYN,1160,1377.0
2050,16508,2023-10-30 02:27:41.450700,YPR,KYN,1160,1377.0
1425,16508,2023-10-30 02:27:41.450700,YPR,KYN,1160,1377.0
530,16508,2023-10-30 02:27:41.450700,YPR,KYN,1160,1377.0
3560,16508,2023-10-30 02:27:41.450700,YPR,BSR,1212,1450.0
2100,16508,2023-10-30 02:27:41.450700,YPR,BSR,1212,1450.0
1460,16508,2023-10-30 02:27:41.450700,YPR,BSR,1212,1450.0
545,16508,2023-10-30 02:27:41.450700,YPR,BSR,1212,1450.0
3785,16508,2023-10-30 02:27:41.450700,YPR,VAPI,1334,1533.0
2235,16508,2023-10-30 02:27:41.450700,YPR,VAPI,1334,1533.0
1545,16508,2023-10-30 02:27:41.450700,YPR,VAPI,1334,1533.0
575,16508,2023-10-30 02:27:41.450700,YPR,VAPI,1334,1533.0
3835,16508,2023-10-30 02:27:41.450700,YPR,BL,1358,1559.0
2260,16508,2023-10-30 02:27:41.450700,YPR,BL,1358,1559.0
1565,16508,2023-10-30 02:27:41.450700,YPR,BL,1358,1559.0
585,16508,2023-10-30 02:27:41.450700,YPR,BL,1358,1559.0
3880,16508,2023-10-30 02:27:41.450700,YPR,NVS,1398,1592.0
2285,16508,2023-10-30 02:27:41.450700,YPR,NVS,1398,1592.0
1580,16508,2023-10-30 02:27:41.450700,YPR,NVS,1398,1592.0
590,16508,2023-10-30 02:27:41.450700,YPR,NVS,1398,1592.0
3965,16508,2023-10-30 02:27:41.450700,YPR,ST,1427,1628.0
2340,16508,2023-10-30 02:27:41.450700,YPR,ST,1427,1628.0
1620,16508,2023-10-30 02:27:41.450700,YPR,ST,1427,1628.0
605,16508,2023-10-30 02:27:41.450700,YPR,ST,1427,1628.0
4060,16508,2023-10-30 02:27:41.450700,YPR,BH,1486,1671.0
2390,16508,2023-10-30 02:27:41.450700,YPR,BH,1486,1671.0
1655,16508,2023-10-30 02:27:41.450700,YPR,BH,1486,1671.0
620,16508,2023-10-30 02:27:41.450700,YPR,BH,1486,1671.0
4200,16508,2023-10-30 02:27:41.450700,YPR,BRC,1556,1722.0
2470,16508,2023-10-30 02:27:41.450700,YPR,BRC,1556,1722.0
1705,16508,2023-10-30 02:27:41.450700,YPR,BRC,1556,1722.0
640,16508,2023-10-30 02:27:41.450700,YPR,BRC,1556,1722.0
4240,16508,2023-10-30 02:27:41.450700,YPR,ANND,1592,1762.0
2495,16508,2023-10-30 02:27:41.450700,YPR,ANND,1592,1762.0
1720,16508,2023-10-30 02:27:41.450700,YPR,ANND,1592,1762.0
645,16508,2023-10-30 02:27:41.450700,YPR,ANND,1592,1762.0
4290,16508,2023-10-30 02:27:41.450700,YPR,ND,1610,1778.0
2525,16508,2023-10-30 02:27:41.450700,YPR,ND,1610,1778.0
1740,16508,2023-10-30 02:27:41.450700,YPR,ND,1610,1778.0
655,16508,2023-10-30 02:27:41.450700,YPR,ND,1610,1778.0
4380,16508,2023-10-30 02:27:41.450700,YPR,ADI,1656,1865.0
2575,16508,2023-10-30 02:27:41.450700,YPR,ADI,1656,1865.0
1775,16508,2023-10-30 02:27:41.450700,YPR,ADI,1656,1865.0
665,16508,2023-10-30 02:27:41.450700,YPR,ADI,1656,1865.0
4515,16508,2023-10-30 02:27:41.450700,YPR,MSH,1729,1950.0
2655,16508,2023-10-30 02:27:41.450700,YPR,MSH,1729,1950.0
1830,16508,2023-10-30 02:27:41.450700,YPR,MSH,1729,1950.0
685,16508,2023-10-30 02:27:41.450700,YPR,MSH,1729,1950.0
4560,16508,2023-10-30 02:27:41.450700,YPR,SID,1764,2003.0
2680,16508,2023-10-30 02:27:41.450700,YPR,SID,1764,2003.0
1845,16508,2023-10-30 02:27:41.450700,YPR,SID,1764,2003.0
695,16508,2023-10-30 02:27:41.450700,YPR,SID,1764,2003.0
4605,16508,2023-10-30 02:27:41.450700,YPR,PNU,1794,2068.0
2705,16508,2023-10-30 02:27:41.450700,YPR,PNU,1794,2068.0
1865,16508,2023-10-30 02:27:41.450700,YPR,PNU,1794,2068.0
700,16508,2023-10-30 02:27:41.450700,YPR,PNU,1794,2068.0
4695,16508,2023-10-30 02:27:41.450700,YPR,ABR,1846,2110.0
2755,16508,2023-10-30 02:27:41.450700,YPR,ABR,1846,2110.0
1900,16508,2023-10-30 02:27:41.450700,YPR,ABR,1846,2110.0
715,16508,2023-10-30 02:27:41.450700,YPR,ABR,1846,2110.0
4880,16508,2023-10-30 02:27:41.450700,YPR,JWB,1929,2185.0
2865,16508,2023-10-30 02:27:41.450700,YPR,JWB,1929,2185.0
1970,16508,2023-10-30 02:27:41.450700,YPR,JWB,1929,2185.0
740,16508,2023-10-30 02:27:41.450700,YPR,JWB,1929,2185.0
4880,16508,2023-10-30 02:27:41.450700,YPR,FA,1945,2201.0
2865,16508,2023-10-30 02:27:41.450700,YPR,FA,1945,2201.0
1970,16508,2023-10-30 02:27:41.450700,YPR,FA,1945,2201.0
740,16508,2023-10-30 02:27:41.450700,YPR,FA,1945,2201.0
5000,16508,2023-10-30 02:27:41.450700,YPR,MJ,2011,2265.0
2930,16508,2023-10-30 02:27:41.450700,YPR,MJ,2011,2265.0
2015,16508,2023-10-30 02:27:41.450700,YPR,MJ,2011,2265.0
760,16508,2023-10-30 02:27:41.450700,YPR,MJ,2011,2265.0
5030,16508,2023-10-30 02:27:41.450700,YPR,PMY,2042,2303.0
2950,16508,2023-10-30 02:27:41.450700,YPR,PMY,2042,2303.0
2025,16508,2023-10-30 02:27:41.450700,YPR,PMY,2042,2303.0
765,16508,2023-10-30 02:27:41.450700,YPR,PMY,2042,2303.0
5090,16508,2023-10-30 02:27:41.450700,YPR,LUNI,2083,2339.0
2980,16508,2023-10-30 02:27:41.450700,YPR,LUNI,2083,2339.0
2050,16508,2023-10-30 02:27:41.450700,YPR,LUNI,2083,2339.0
775,16508,2023-10-30 02:27:41.450700,YPR,LUNI,2083,2339.0
5120,16508,2023-10-30 02:27:41.450700,YPR,BGKT,2111,2368.0
3000,16508,2023-10-30 02:27:41.450700,YPR,BGKT,2111,2368.0
2060,16508,2023-10-30 02:27:41.450700,YPR,BGKT,2111,2368.0
780,16508,2023-10-30 02:27:41.450700,YPR,BGKT,2111,2368.0
5120,16508,2023-10-30 02:27:41.450700,YPR,JU,2115,2395.0
3000,16508,2023-10-30 02:27:41.450700,YPR,JU,2115,2395.0
2060,16508,2023-10-30 02:27:41.450700,YPR,JU,2115,2395.0
780,16508,2023-10-30 02:27:41.450700,YPR,JU,2115,2395.0
710,16511,2023-10-30 02:52:34.096468,SBC,KIGL,73,69.0
505,16511,2023-10-30 02:52:34.096468,SBC,KIGL,73,69.0
145,16511,2023-10-30 02:52:34.096468,SBC,KIGL,73,69.0
710,16511,2023-10-30 02:52:34.096468,SBC,BGNR,104,95.0
505,16511,2023-10-30 02:52:34.096468,SBC,BGNR,104,95.0
145,16511,2023-10-30 02:52:34.096468,SBC,BGNR,104,95.0
710,16511,2023-10-30 02:52:34.096468,SBC,SBGA,139,120.0
505,16511,2023-10-30 02:52:34.096468,SBC,SBGA,139,120.0
145,16511,2023-10-30 02:52:34.096468,SBC,SBGA,139,120.0
710,16511,2023-10-30 02:52:34.096468,SBC,CNPA,147,130.0
505,16511,2023-10-30 02:52:34.096468,SBC,CNPA,147,130.0
145,16511,2023-10-30 02:52:34.096468,SBC,CNPA,147,130.0
710,16511,2023-10-30 02:52:34.096468,SBC,HAS,180,180.0
505,16511,2023-10-30 02:52:34.096468,SBC,HAS,180,180.0
145,16511,2023-10-30 02:52:34.096468,SBC,HAS,180,180.0
710,16511,2023-10-30 02:52:34.096468,SBC,SKLR,222,250.0
505,16511,2023-10-30 02:52:34.096468,SBC,SKLR,222,250.0
170,16511,2023-10-30 02:52:34.096468,SBC,SKLR,222,250.0
845,16511,2023-10-30 02:52:34.096468,SBC,SBHR,332,435.0
600,16511,2023-10-30 02:52:34.096468,SBC,SBHR,332,435.0
225,16511,2023-10-30 02:52:34.096468,SBC,SBHR,332,435.0
915,16511,2023-10-30 02:52:34.096468,SBC,KBPR,375,485.0
645,16511,2023-10-30 02:52:34.096468,SBC,KBPR,375,485.0
240,16511,2023-10-30 02:52:34.096468,SBC,KBPR,375,485.0
950,16511,2023-10-30 02:52:34.096468,SBC,BNTL,399,515.0
670,16511,2023-10-30 02:52:34.096468,SBC,BNTL,399,515.0
245,16511,2023-10-30 02:52:34.096468,SBC,BNTL,399,515.0
985,16511,2023-10-30 02:52:34.096468,SBC,MAJN,418,555.0
695,16511,2023-10-30 02:52:34.096468,SBC,MAJN,418,555.0
255,16511,2023-10-30 02:52:34.096468,SBC,MAJN,418,555.0
1000,16511,2023-10-30 02:52:34.096468,SBC,MAQ,424,575.0
705,16511,2023-10-30 02:52:34.096468,SBC,MAQ,424,575.0
265,16511,2023-10-30 02:52:34.096468,SBC,MAQ,424,575.0
1070,16511,2023-10-30 02:52:34.096468,SBC,KGQ,470,646.0
755,16511,2023-10-30 02:52:34.096468,SBC,KGQ,470,646.0
280,16511,2023-10-30 02:52:34.096468,SBC,KGQ,470,646.0
1120,16511,2023-10-30 02:52:34.096468,SBC,KZE,493,666.0
790,16511,2023-10-30 02:52:34.096468,SBC,KZE,493,666.0
295,16511,2023-10-30 02:52:34.096468,SBC,KZE,493,666.0
1185,16511,2023-10-30 02:52:34.096468,SBC,NLE,502,677.0
835,16511,2023-10-30 02:52:34.096468,SBC,NLE,502,677.0
310,16511,2023-10-30 02:52:34.096468,SBC,NLE,502,677.0
1215,16511,2023-10-30 02:52:34.096468,SBC,PAY,522,696.0
855,16511,2023-10-30 02:52:34.096468,SBC,PAY,522,696.0
315,16511,2023-10-30 02:52:34.096468,SBC,PAY,522,696.0
1260,16511,2023-10-30 02:52:34.096468,SBC,CAN,555,800.0
885,16511,2023-10-30 02:52:34.096468,SBC,CAN,555,800.0
325,16511,2023-10-30 02:52:34.096468,SBC,CAN,555,800.0
710,16511,2023-10-30 02:52:34.096468,YPR,KIGL,67,59.0
505,16511,2023-10-30 02:52:34.096468,YPR,KIGL,67,59.0
145,16511,2023-10-30 02:52:34.096468,YPR,KIGL,67,59.0
710,16511,2023-10-30 02:52:34.096468,YPR,BGNR,98,85.0
505,16511,2023-10-30 02:52:34.096468,YPR,BGNR,98,85.0
145,16511,2023-10-30 02:52:34.096468,YPR,BGNR,98,85.0
710,16511,2023-10-30 02:52:34.096468,YPR,SBGA,133,110.0
505,16511,2023-10-30 02:52:34.096468,YPR,SBGA,133,110.0
145,16511,2023-10-30 02:52:34.096468,YPR,SBGA,133,110.0
710,16511,2023-10-30 02:52:34.096468,YPR,CNPA,141,120.0
505,16511,2023-10-30 02:52:34.096468,YPR,CNPA,141,120.0
145,16511,2023-10-30 02:52:34.096468,YPR,CNPA,141,120.0
710,16511,2023-10-30 02:52:34.096468,YPR,HAS,174,170.0
505,16511,2023-10-30 02:52:34.096468,YPR,HAS,174,170.0
145,16511,2023-10-30 02:52:34.096468,YPR,HAS,174,170.0
710,16511,2023-10-30 02:52:34.096468,YPR,SKLR,216,240.0
505,16511,2023-10-30 02:52:34.096468,YPR,SKLR,216,240.0
170,16511,2023-10-30 02:52:34.096468,YPR,SKLR,216,240.0
830,16511,2023-10-30 02:52:34.096468,YPR,SBHR,326,425.0
585,16511,2023-10-30 02:52:34.096468,YPR,SBHR,326,425.0
220,16511,2023-10-30 02:52:34.096468,YPR,SBHR,326,425.0
900,16511,2023-10-30 02:52:34.096468,YPR,KBPR,369,475.0
635,16511,2023-10-30 02:52:34.096468,YPR,KBPR,369,475.0
235,16511,2023-10-30 02:52:34.096468,YPR,KBPR,369,475.0
950,16511,2023-10-30 02:52:34.096468,YPR,BNTL,393,505.0
670,16511,2023-10-30 02:52:34.096468,YPR,BNTL,393,505.0
245,16511,2023-10-30 02:52:34.096468,YPR,BNTL,393,505.0
985,16511,2023-10-30 02:52:34.096468,YPR,MAJN,412,545.0
695,16511,2023-10-30 02:52:34.096468,YPR,MAJN,412,545.0
255,16511,2023-10-30 02:52:34.096468,YPR,MAJN,412,545.0
985,16511,2023-10-30 02:52:34.096468,YPR,MAQ,418,565.0
695,16511,2023-10-30 02:52:34.096468,YPR,MAQ,418,565.0
255,16511,2023-10-30 02:52:34.096468,YPR,MAQ,418,565.0
1070,16511,2023-10-30 02:52:34.096468,YPR,KGQ,464,636.0
755,16511,2023-10-30 02:52:34.096468,YPR,KGQ,464,636.0
280,16511,2023-10-30 02:52:34.096468,YPR,KGQ,464,636.0
1105,16511,2023-10-30 02:52:34.096468,YPR,KZE,487,656.0
775,16511,2023-10-30 02:52:34.096468,YPR,KZE,487,656.0
290,16511,2023-10-30 02:52:34.096468,YPR,KZE,487,656.0
1120,16511,2023-10-30 02:52:34.096468,YPR,NLE,496,667.0
790,16511,2023-10-30 02:52:34.096468,YPR,NLE,496,667.0
295,16511,2023-10-30 02:52:34.096468,YPR,NLE,496,667.0
1205,16511,2023-10-30 02:52:34.096468,YPR,PAY,516,686.0
845,16511,2023-10-30 02:52:34.096468,YPR,PAY,516,686.0
315,16511,2023-10-30 02:52:34.096468,YPR,PAY,516,686.0
1245,16511,2023-10-30 02:52:34.096468,YPR,CAN,549,790.0
880,16511,2023-10-30 02:52:34.096468,YPR,CAN,549,790.0
325,16511,2023-10-30 02:52:34.096468,YPR,CAN,549,790.0
1245,16512,2023-10-30 02:57:30.784339,CAN,YPR,550,777.0
880,16512,2023-10-30 02:57:30.784339,CAN,YPR,550,777.0
325,16512,2023-10-30 02:57:30.784339,CAN,YPR,550,777.0
1260,16512,2023-10-30 02:57:30.784339,CAN,SBC,555,810.0
885,16512,2023-10-30 02:57:30.784339,CAN,SBC,555,810.0
325,16512,2023-10-30 02:57:30.784339,CAN,SBC,555,810.0
1205,16512,2023-10-30 02:57:30.784339,PAY,YPR,516,753.0
845,16512,2023-10-30 02:57:30.784339,PAY,YPR,516,753.0
315,16512,2023-10-30 02:57:30.784339,PAY,YPR,516,753.0
1215,16512,2023-10-30 02:57:30.784339,PAY,SBC,521,786.0
855,16512,2023-10-30 02:57:30.784339,PAY,SBC,521,786.0
315,16512,2023-10-30 02:57:30.784339,PAY,SBC,521,786.0
1120,16512,2023-10-30 02:57:30.784339,NLE,YPR,496,733.0
790,16512,2023-10-30 02:57:30.784339,NLE,YPR,496,733.0
295,16512,2023-10-30 02:57:30.784339,NLE,YPR,496,733.0
1185,16512,2023-10-30 02:57:30.784339,NLE,SBC,501,766.0
835,16512,2023-10-30 02:57:30.784339,NLE,SBC,501,766.0
310,16512,2023-10-30 02:57:30.784339,NLE,SBC,501,766.0
1105,16512,2023-10-30 02:57:30.784339,KZE,YPR,487,724.0
775,16512,2023-10-30 02:57:30.784339,KZE,YPR,487,724.0
290,16512,2023-10-30 02:57:30.784339,KZE,YPR,487,724.0
1120,16512,2023-10-30 02:57:30.784339,KZE,SBC,492,757.0
790,16512,2023-10-30 02:57:30.784339,KZE,SBC,492,757.0
295,16512,2023-10-30 02:57:30.784339,KZE,SBC,492,757.0
1070,16512,2023-10-30 02:57:30.784339,KGQ,YPR,464,709.0
755,16512,2023-10-30 02:57:30.784339,KGQ,YPR,464,709.0
280,16512,2023-10-30 02:57:30.784339,KGQ,YPR,464,709.0
1070,16512,2023-10-30 02:57:30.784339,KGQ,SBC,469,742.0
755,16512,2023-10-30 02:57:30.784339,KGQ,SBC,469,742.0
280,16512,2023-10-30 02:57:30.784339,KGQ,SBC,469,742.0
985,16512,2023-10-30 02:57:30.784339,MAQ,YPR,418,612.0
695,16512,2023-10-30 02:57:30.784339,MAQ,YPR,418,612.0
255,16512,2023-10-30 02:57:30.784339,MAQ,YPR,418,612.0
1000,16512,2023-10-30 02:57:30.784339,MAQ,SBC,423,645.0
705,16512,2023-10-30 02:57:30.784339,MAQ,SBC,423,645.0
265,16512,2023-10-30 02:57:30.784339,MAQ,SBC,423,645.0
985,16512,2023-10-30 02:57:30.784339,MAJN,YPR,413,577.0
695,16512,2023-10-30 02:57:30.784339,MAJN,YPR,413,577.0
255,16512,2023-10-30 02:57:30.784339,MAJN,YPR,413,577.0
985,16512,2023-10-30 02:57:30.784339,MAJN,SBC,418,610.0
695,16512,2023-10-30 02:57:30.784339,MAJN,SBC,418,610.0
255,16512,2023-10-30 02:57:30.784339,MAJN,SBC,418,610.0
950,16512,2023-10-30 02:57:30.784339,BNTL,YPR,393,552.0
670,16512,2023-10-30 02:57:30.784339,BNTL,YPR,393,552.0
245,16512,2023-10-30 02:57:30.784339,BNTL,YPR,393,552.0
950,16512,2023-10-30 02:57:30.784339,BNTL,SBC,398,585.0
670,16512,2023-10-30 02:57:30.784339,BNTL,SBC,398,585.0
245,16512,2023-10-30 02:57:30.784339,BNTL,SBC,398,585.0
900,16512,2023-10-30 02:57:30.784339,KBPR,YPR,369,524.0
635,16512,2023-10-30 02:57:30.784339,KBPR,YPR,369,524.0
235,16512,2023-10-30 02:57:30.784339,KBPR,YPR,369,524.0
915,16512,2023-10-30 02:57:30.784339,KBPR,SBC,374,557.0
645,16512,2023-10-30 02:57:30.784339,KBPR,SBC,374,557.0
240,16512,2023-10-30 02:57:30.784339,KBPR,SBC,374,557.0
830,16512,2023-10-30 02:57:30.784339,SBHR,YPR,327,472.0
585,16512,2023-10-30 02:57:30.784339,SBHR,YPR,327,472.0
220,16512,2023-10-30 02:57:30.784339,SBHR,YPR,327,472.0
845,16512,2023-10-30 02:57:30.784339,SBHR,SBC,332,505.0
600,16512,2023-10-30 02:57:30.784339,SBHR,SBC,332,505.0
225,16512,2023-10-30 02:57:30.784339,SBHR,SBC,332,505.0
710,16512,2023-10-30 02:57:30.784339,SKLR,YPR,216,247.0
505,16512,2023-10-30 02:57:30.784339,SKLR,YPR,216,247.0
170,16512,2023-10-30 02:57:30.784339,SKLR,YPR,216,247.0
710,16512,2023-10-30 02:57:30.784339,SKLR,SBC,221,280.0
505,16512,2023-10-30 02:57:30.784339,SKLR,SBC,221,280.0
170,16512,2023-10-30 02:57:30.784339,SKLR,SBC,221,280.0
710,16512,2023-10-30 02:57:30.784339,HAS,YPR,174,192.0
505,16512,2023-10-30 02:57:30.784339,HAS,YPR,174,192.0
145,16512,2023-10-30 02:57:30.784339,HAS,YPR,174,192.0
710,16512,2023-10-30 02:57:30.784339,HAS,SBC,179,225.0
505,16512,2023-10-30 02:57:30.784339,HAS,SBC,179,225.0
145,16512,2023-10-30 02:57:30.784339,HAS,SBC,179,225.0
710,16512,2023-10-30 02:57:30.784339,CNPA,YPR,141,162.0
505,16512,2023-10-30 02:57:30.784339,CNPA,YPR,141,162.0
145,16512,2023-10-30 02:57:30.784339,CNPA,YPR,141,162.0
710,16512,2023-10-30 02:57:30.784339,CNPA,SBC,146,195.0
505,16512,2023-10-30 02:57:30.784339,CNPA,SBC,146,195.0
145,16512,2023-10-30 02:57:30.784339,CNPA,SBC,146,195.0
710,16512,2023-10-30 02:57:30.784339,SBGA,YPR,133,152.0
505,16512,2023-10-30 02:57:30.784339,SBGA,YPR,133,152.0
145,16512,2023-10-30 02:57:30.784339,SBGA,YPR,133,152.0
710,16512,2023-10-30 02:57:30.784339,SBGA,SBC,138,185.0
505,16512,2023-10-30 02:57:30.784339,SBGA,SBC,138,185.0
145,16512,2023-10-30 02:57:30.784339,SBGA,SBC,138,185.0
710,16512,2023-10-30 02:57:30.784339,BGNR,YPR,99,125.0
505,16512,2023-10-30 02:57:30.784339,BGNR,YPR,99,125.0
145,16512,2023-10-30 02:57:30.784339,BGNR,YPR,99,125.0
710,16512,2023-10-30 02:57:30.784339,BGNR,SBC,104,158.0
505,16512,2023-10-30 02:57:30.784339,BGNR,SBC,104,158.0
145,16512,2023-10-30 02:57:30.784339,BGNR,SBC,104,158.0
710,16512,2023-10-30 02:57:30.784339,KIGL,YPR,67,94.0
505,16512,2023-10-30 02:57:30.784339,KIGL,YPR,67,94.0
145,16512,2023-10-30 02:57:30.784339,KIGL,YPR,67,94.0
710,16512,2023-10-30 02:57:30.784339,KIGL,SBC,72,127.0
505,16512,2023-10-30 02:57:30.784339,KIGL,SBC,72,127.0
145,16512,2023-10-30 02:57:30.784339,KIGL,SBC,72,127.0
45,16515,2023-10-30 03:02:15.925579,YPR,BAW,9,10.0
265,16515,2023-10-30 03:02:15.925579,YPR,BAW,9,10.0
45,16515,2023-10-30 03:02:15.925579,YPR,NMGA,22,21.0
265,16515,2023-10-30 03:02:15.925579,YPR,NMGA,22,21.0
55,16515,2023-10-30 03:02:15.925579,YPR,KIGL,67,51.0
265,16515,2023-10-30 03:02:15.925579,YPR,KIGL,67,51.0
60,16515,2023-10-30 03:02:15.925579,YPR,YY,84,62.0
265,16515,2023-10-30 03:02:15.925579,YPR,YY,84,62.0
65,16515,2023-10-30 03:02:15.925579,YPR,BGNR,99,72.0
265,16515,2023-10-30 03:02:15.925579,YPR,BGNR,99,72.0
75,16515,2023-10-30 03:02:15.925579,YPR,SBGA,133,104.0
265,16515,2023-10-30 03:02:15.925579,YPR,SBGA,133,104.0
80,16515,2023-10-30 03:02:15.925579,YPR,CNPA,142,114.0
265,16515,2023-10-30 03:02:15.925579,YPR,CNPA,142,114.0
90,16515,2023-10-30 03:02:15.925579,YPR,HAS,174,190.0
315,16515,2023-10-30 03:02:15.925579,YPR,HAS,174,190.0
100,16515,2023-10-30 03:02:15.925579,YPR,SKLR,216,245.0
365,16515,2023-10-30 03:02:15.925579,YPR,SKLR,216,245.0
130,16515,2023-10-30 03:02:15.925579,YPR,SBHR,327,440.0
475,16515,2023-10-30 03:02:15.925579,YPR,SBHR,327,440.0
145,16515,2023-10-30 03:02:15.925579,YPR,KBPR,369,488.0
515,16515,2023-10-30 03:02:15.925579,YPR,KBPR,369,488.0
150,16515,2023-10-30 03:02:15.925579,YPR,BNTL,394,518.0
540,16515,2023-10-30 03:02:15.925579,YPR,BNTL,394,518.0
155,16515,2023-10-30 03:02:15.925579,YPR,MAJN,413,575.0
560,16515,2023-10-30 03:02:15.925579,YPR,MAJN,413,575.0
165,16515,2023-10-30 03:02:15.925579,YPR,SL,435,630.0
580,16515,2023-10-30 03:02:15.925579,YPR,SL,435,630.0
175,16515,2023-10-30 03:02:15.925579,YPR,UD,494,660.0
640,16515,2023-10-30 03:02:15.925579,YPR,UD,494,660.0
190,16515,2023-10-30 03:02:15.925579,YPR,KUDA,539,690.0
700,16515,2023-10-30 03:02:15.925579,YPR,KUDA,539,690.0
200,16515,2023-10-30 03:02:15.925579,YPR,BYNR,586,724.0
735,16515,2023-10-30 03:02:15.925579,YPR,BYNR,586,724.0
205,16515,2023-10-30 03:02:15.925579,YPR,BTJL,608,748.0
755,16515,2023-10-30 03:02:15.925579,YPR,BTJL,608,748.0
210,16515,2023-10-30 03:02:15.925579,YPR,MRDW,628,780.0
770,16515,2023-10-30 03:02:15.925579,YPR,MRDW,628,780.0
220,16515,2023-10-30 03:02:15.925579,YPR,HNA,665,804.0
805,16515,2023-10-30 03:02:15.925579,YPR,HNA,665,804.0
225,16515,2023-10-30 03:02:15.925579,YPR,KT,684,820.0
825,16515,2023-10-30 03:02:15.925579,YPR,KT,684,820.0
230,16515,2023-10-30 03:02:15.925579,YPR,GOK,711,842.0
850,16515,2023-10-30 03:02:15.925579,YPR,GOK,711,842.0
235,16515,2023-10-30 03:02:15.925579,YPR,ANKL,722,862.0
855,16515,2023-10-30 03:02:15.925579,YPR,ANKL,722,862.0
240,16515,2023-10-30 03:02:15.925579,YPR,KAWR,761,935.0
890,16515,2023-10-30 03:02:15.925579,YPR,KAWR,761,935.0
240,16516,2023-10-30 03:10:44.078548,KAWR,YPR,761,915.0
890,16516,2023-10-30 03:10:44.078548,KAWR,YPR,761,915.0
235,16516,2023-10-30 03:10:44.078548,ANKL,YPR,721,897.0
855,16516,2023-10-30 03:10:44.078548,ANKL,YPR,721,897.0
230,16516,2023-10-30 03:10:44.078548,GOK,YPR,710,889.0
850,16516,2023-10-30 03:10:44.078548,GOK,YPR,710,889.0
225,16516,2023-10-30 03:10:44.078548,KT,YPR,683,875.0
825,16516,2023-10-30 03:10:44.078548,KT,YPR,683,875.0
220,16516,2023-10-30 03:10:44.078548,HNA,YPR,664,859.0
805,16516,2023-10-30 03:10:44.078548,HNA,YPR,664,859.0
210,16516,2023-10-30 03:10:44.078548,MRDW,YPR,627,835.0
770,16516,2023-10-30 03:10:44.078548,MRDW,YPR,627,835.0
205,16516,2023-10-30 03:10:44.078548,BTJL,YPR,607,819.0
755,16516,2023-10-30 03:10:44.078548,BTJL,YPR,607,819.0
200,16516,2023-10-30 03:10:44.078548,BYNR,YPR,585,803.0
735,16516,2023-10-30 03:10:44.078548,BYNR,YPR,585,803.0
190,16516,2023-10-30 03:10:44.078548,KUDA,YPR,538,751.0
700,16516,2023-10-30 03:10:44.078548,KUDA,YPR,538,751.0
175,16516,2023-10-30 03:10:44.078548,UD,YPR,493,727.0
640,16516,2023-10-30 03:10:44.078548,UD,YPR,493,727.0
165,16516,2023-10-30 03:10:44.078548,SL,YPR,435,665.0
580,16516,2023-10-30 03:10:44.078548,SL,YPR,435,665.0
155,16516,2023-10-30 03:10:44.078548,MAJN,YPR,412,575.0
560,16516,2023-10-30 03:10:44.078548,MAJN,YPR,412,575.0
150,16516,2023-10-30 03:10:44.078548,BNTL,YPR,393,526.0
540,16516,2023-10-30 03:10:44.078548,BNTL,YPR,393,526.0
145,16516,2023-10-30 03:10:44.078548,KBPR,YPR,368,500.0
515,16516,2023-10-30 03:10:44.078548,KBPR,YPR,368,500.0
130,16516,2023-10-30 03:10:44.078548,SBHR,YPR,326,460.0
475,16516,2023-10-30 03:10:44.078548,SBHR,YPR,326,460.0
100,16516,2023-10-30 03:10:44.078548,SKLR,YPR,216,310.0
365,16516,2023-10-30 03:10:44.078548,SKLR,YPR,216,310.0
90,16516,2023-10-30 03:10:44.078548,HAS,YPR,174,240.0
315,16516,2023-10-30 03:10:44.078548,HAS,YPR,174,240.0
80,16516,2023-10-30 03:10:44.078548,CNPA,YPR,141,209.0
265,16516,2023-10-30 03:10:44.078548,CNPA,YPR,141,209.0
75,16516,2023-10-30 03:10:44.078548,SBGA,YPR,132,200.0
265,16516,2023-10-30 03:10:44.078548,SBGA,YPR,132,200.0
65,16516,2023-10-30 03:10:44.078548,BGNR,YPR,98,177.0
265,16516,2023-10-30 03:10:44.078548,BGNR,YPR,98,177.0
60,16516,2023-10-30 03:10:44.078548,YY,YPR,83,165.0
265,16516,2023-10-30 03:10:44.078548,YY,YPR,83,165.0
55,16516,2023-10-30 03:10:44.078548,KIGL,YPR,66,153.0
265,16516,2023-10-30 03:10:44.078548,KIGL,YPR,66,153.0
45,16516,2023-10-30 03:10:44.078548,NMGA,YPR,21,106.0
265,16516,2023-10-30 03:10:44.078548,NMGA,YPR,21,106.0
45,16516,2023-10-30 03:10:44.078548,BAW,YPR,8,76.0
265,16516,2023-10-30 03:10:44.078548,BAW,YPR,8,76.0
3040,16525,2023-10-30 03:19:13.138178,CAPE,SBC,944,1230.0
1800,16525,2023-10-30 03:19:13.138178,CAPE,SBC,944,1230.0
1255,16525,2023-10-30 03:19:13.138178,CAPE,SBC,944,1230.0
465,16525,2023-10-30 03:19:13.138178,CAPE,SBC,944,1230.0
2990,16525,2023-10-30 03:19:13.138178,NCJ,SBC,928,1215.0
1775,16525,2023-10-30 03:19:13.138178,NCJ,SBC,928,1215.0
1240,16525,2023-10-30 03:19:13.138178,NCJ,SBC,928,1215.0
460,16525,2023-10-30 03:19:13.138178,NCJ,SBC,928,1215.0
